loan_id,boarding_date,charge_off_date,net_call_off,original_amount_financed
2809,5/5/2021,,,26136
2810,5/5/2021,,,11945
2811,5/5/2021,,,5914
2812,5/5/2021,,,43702
2813,5/5/2021,,,48668
2814,5/5/2021,,,71188
2815,5/5/2021,,,106793
2816,5/5/2021,,,3759
2817,5/6/2021,10/4/2021,10723,14431
2818,5/6/2021,,,27621
2819,5/6/2021,,,13829
2820,5/6/2021,,,34762
2821,5/6/2021,,,61260
2822,5/6/2021,,,100921
2823,5/6/2021,,,98268
2824,5/6/2021,,,64980
2825,5/6/2021,,,93574
2826,5/6/2021,,,85925
2827,5/6/2021,,,38528
2828,5/6/2021,,,74343
2829,5/7/2021,12/11/2021,12831,121300
2830,5/7/2021,,,42270
2831,5/7/2021,,,38904
2832,5/7/2021,,,101482
2833,5/7/2021,,,80629
2834,5/7/2021,,,137178
2835,5/7/2021,,,133848
2836,5/7/2021,,,8450
2837,5/7/2021,,,79667
2838,5/7/2021,,,144670
2839,5/7/2021,,,98525
2840,5/7/2021,,,54310
2841,5/7/2021,,,65324
2842,5/7/2021,,,51765
2843,5/10/2021,,,122341
2844,5/10/2021,,,97391
2845,5/10/2021,,,72326
2846,5/10/2021,,,40094
2847,5/10/2021,,,121908
2848,5/10/2021,,,143980
2849,5/10/2021,,,27843
2850,5/10/2021,,,6821
2851,5/10/2021,,,47466
2852,5/10/2021,,,103575
2853,5/11/2021,6/6/2021,6078,131121
2854,5/11/2021,9/8/2022,57047,85609
2855,5/11/2021,,,110964
2856,5/11/2021,,,77165
2857,5/11/2021,,,8538
2858,5/11/2021,,,43220
2859,5/11/2021,,,131183
2860,5/11/2021,,,86847
2861,5/11/2021,,,76874
2862,5/11/2021,,,134472
2863,5/12/2021,9/7/2023,51648,146832
2864,5/12/2021,,,41299
2865,5/12/2021,,,61476
2866,5/12/2021,,,6250
2867,5/12/2021,,,100587
2868,5/12/2021,,,9168
2869,5/12/2021,,,41559
2870,5/12/2021,,,124102
2871,5/12/2021,,,139707
2872,5/12/2021,,,115855
2873,5/13/2021,,,120687
2874,5/13/2021,,,129062
2875,5/13/2021,,,60099
2876,5/13/2021,,,16151
2877,5/13/2021,,,133390
2878,5/13/2021,,,106623
2879,5/13/2021,,,64970
2880,5/13/2021,,,49544
2881,5/13/2021,,,67347
2882,5/13/2021,,,3784
2883,5/13/2021,,,53734
2884,5/13/2021,,,147437
2885,5/13/2021,,,46471
2886,5/13/2021,,,40121
2887,5/13/2021,,,125671
2888,5/13/2021,,,122744
2889,5/14/2021,8/12/2022,40587,84364
2890,5/14/2021,,,20619
2891,5/14/2021,,,25409
2892,5/14/2021,,,148745
2893,5/14/2021,,,27573
2894,5/14/2021,,,5572
2895,5/14/2021,,,51081
2896,5/14/2021,,,68396
2897,5/14/2021,,,114710
2898,5/14/2021,,,139265
2899,5/14/2021,,,85825
2900,5/17/2021,10/3/2022,33666,37324
2901,5/17/2021,,,31793
2902,5/17/2021,,,105500
2903,5/17/2021,,,77272
2904,5/17/2021,,,103594
2905,5/17/2021,,,57623
2906,5/17/2021,,,68873
2907,5/17/2021,,,96247
2908,5/17/2021,,,57397
2909,5/17/2021,,,35186
2910,5/18/2021,10/2/2024,15846,16964
2911,5/18/2021,9/5/2024,31173,76796
2912,5/18/2021,,,8196
2913,5/18/2021,,,100288
2914,5/18/2021,,,36354
2915,5/18/2021,,,54043
2916,5/18/2021,,,132835
2917,5/18/2021,,,129451
2918,5/18/2021,,,94254
2919,5/18/2021,,,51563
2920,5/18/2021,,,39420
2921,5/18/2021,,,133883
2922,5/18/2021,,,15502
2923,5/18/2021,,,145128
2924,5/18/2021,,,96167
2925,5/19/2021,,,112041
2926,5/19/2021,,,107224
2927,5/19/2021,,,8882
2928,5/19/2021,,,128691
2929,5/19/2021,,,18105
2930,5/19/2021,,,77298
2931,5/19/2021,,,70370
2932,5/20/2021,6/24/2023,60176,147784
2933,5/20/2021,12/20/2023,3802,10397
2934,5/20/2021,1/17/2022,41948,68411
2935,5/20/2021,,,17638
2936,5/20/2021,,,81498
2937,5/20/2021,,,142308
2938,5/20/2021,,,138203
2939,5/20/2021,,,118245
2940,5/20/2021,,,29560
2941,5/21/2021,6/2/2024,12323,19406
2942,5/21/2021,,,57421
2943,5/21/2021,,,96979
2944,5/21/2021,,,56743
2945,5/21/2021,,,107167
2946,5/21/2021,,,55130
2947,5/21/2021,,,52785
2948,5/21/2021,,,50001
2949,5/21/2021,,,19949
2950,5/21/2021,,,108178
2951,5/21/2021,,,130468
2952,5/24/2021,,,89380
2953,5/24/2021,,,137848
2954,5/24/2021,,,148506
2955,5/24/2021,,,103829
2956,5/24/2021,,,145169
2957,5/24/2021,,,85652
2958,5/24/2021,,,19441
2959,5/25/2021,8/19/2024,426,110271
2960,5/25/2021,3/11/2024,1010,5219
2961,5/25/2021,,,143965
2962,5/25/2021,,,127816
2963,5/25/2021,,,139364
2964,5/25/2021,,,5605
2965,5/25/2021,,,148329
2966,5/25/2021,,,77230
2967,5/25/2021,,,64640
2968,5/25/2021,,,63855
2969,5/25/2021,,,32587
2970,5/25/2021,,,9065
2971,5/25/2021,12/31/2021,,148457
2972,5/25/2021,,,139926
2973,5/26/2021,,,37609
2974,5/26/2021,,,41819
2975,5/26/2021,,,44753
2976,5/26/2021,,,87574
2977,5/26/2021,,,7979
2978,5/26/2021,,,41383
2979,5/26/2021,,,68203
2980,5/26/2021,,,132492
2981,5/27/2021,,,82367
2982,5/27/2021,,,71015
2983,5/27/2021,,,90834
2984,5/27/2021,,,68512
2985,5/27/2021,,,58537
2986,5/27/2021,,,107840
2987,5/27/2021,,,104669
2988,5/27/2021,,,140835
2989,5/27/2021,,,89523
2990,5/28/2021,10/13/2022,51144,147483
2991,5/28/2021,,,64340
2992,5/28/2021,,,62143
2993,5/28/2021,,,26276
2994,5/28/2021,,,54631
2995,5/28/2021,,,147167
2996,5/28/2021,,,53400
2997,5/28/2021,,,69811
2998,5/28/2021,,,68309
2999,5/28/2021,,,12757
3000,5/28/2021,,,10140
3001,5/28/2021,,,117805
3002,5/28/2021,,,85440
3003,5/28/2021,,,80122
3004,5/28/2021,,,13469
3005,5/28/2021,,,32112
3006,5/28/2021,,,66577
3007,6/1/2021,,,85034
3008,6/1/2021,,,131933
3009,6/1/2021,,,129122
3010,6/1/2021,,,96415
3011,6/1/2021,,,36800
3012,6/1/2021,,,44014
3013,6/1/2021,,,79863
3014,6/1/2021,,,141049
3015,6/1/2021,,,76686
3016,6/1/2021,,,112175
3017,6/1/2021,,,59418
3018,6/2/2021,,,126735
3019,6/2/2021,,,138315
3020,6/2/2021,,,74478
3021,6/2/2021,,,136204
3022,6/2/2021,,,86092
3023,6/2/2021,,,91819
3024,6/2/2021,,,59854
3025,6/3/2021,,,51011
3026,6/3/2021,,,5092
3027,6/3/2021,,,60431
3028,6/3/2021,,,28721
3029,6/3/2021,,,25909
3030,6/3/2021,,,84958
3031,6/3/2021,,,47120
3032,6/3/2021,,,104133
3033,6/3/2021,,,117239
3034,6/3/2021,,,72776
3035,6/3/2021,,,29513
3036,6/4/2021,6/29/2023,2014,8412
3037,6/4/2021,,,125854
3038,6/4/2021,,,140432
3039,6/4/2021,,,138551
3040,6/4/2021,,,44513
3041,6/4/2021,,,113830
3042,6/4/2021,,,115222
3043,6/7/2021,2/9/2023,101899,137306
3044,6/7/2021,,,70817
3045,6/7/2021,,,31171
3046,6/7/2021,,,140238
3047,6/7/2021,,,31364
3048,6/7/2021,,,7182
3049,6/7/2021,,,69539
3050,6/7/2021,,,16852
3051,6/7/2021,,,73153
3052,6/8/2021,,,78295
3053,6/8/2021,,,70984
3054,6/8/2021,,,38576
3055,6/8/2021,,,53407
3056,6/8/2021,,,117794
3057,6/8/2021,,,97407
3058,6/8/2021,,,63984
3059,6/8/2021,,,64237
3060,6/8/2021,,,111586
3061,6/9/2021,,,149900
3062,6/9/2021,,,41317
3063,6/9/2021,,,88937
3064,6/9/2021,,,134134
3065,6/9/2021,,,12356
3066,6/9/2021,,,54932
3067,6/9/2021,,,113042
3068,6/9/2021,,,73829
3069,6/9/2021,,,44959
3070,6/9/2021,,,137188
3071,6/10/2021,,,86161
3072,6/10/2021,,,142512
3073,6/10/2021,8/31/2023,,135701
3074,6/10/2021,,,116252
3075,6/10/2021,,,54399
3076,6/10/2021,,,43672
3077,6/10/2021,,,54121
3078,6/10/2021,,,130515
3079,6/11/2021,,,114710
3080,6/11/2021,,,65040
3081,6/11/2021,,,59707
3082,6/11/2021,,,25332
3083,6/11/2021,,,118566
3084,6/11/2021,,,22366
3085,6/11/2021,,,31205
3086,6/11/2021,,,108681
3087,6/11/2021,,,83178
3088,6/11/2021,,,68343
3089,6/11/2021,,,73739
3090,6/11/2021,,,143853
3091,6/11/2021,,,31741
3092,6/11/2021,,,59580
3093,6/14/2021,12/2/2021,1275,22096
3094,6/14/2021,,,81514
3095,6/14/2021,,,102182
3096,6/14/2021,,,143748
3097,6/14/2021,,,128348
3098,6/14/2021,,,20971
3099,6/14/2021,,,128773
3100,6/14/2021,,,60225
3101,6/14/2021,,,138093
3102,6/15/2021,,,3031
3103,6/15/2021,,,42724
3104,6/15/2021,,,142400
3105,6/15/2021,,,116725
3106,6/15/2021,,,78531
3107,6/15/2021,,,49362
3108,6/15/2021,,,39363
3109,6/15/2021,,,109693
3110,6/15/2021,,,82062
3111,6/15/2021,,,60783
3112,6/15/2021,,,53573
3113,6/15/2021,,,141426
3114,6/16/2021,10/5/2024,86540,114840
3115,6/16/2021,,,9509
3116,6/16/2021,,,16558
3117,6/16/2021,,,125059
3118,6/16/2021,,,116749
3119,6/16/2021,,,69717
3120,6/16/2021,,,6969
3121,6/16/2021,,,79545
3122,6/16/2021,,,69478
3123,6/16/2021,,,146865
3124,6/16/2021,,,148973
3125,6/17/2021,3/31/2022,856,11394
3126,6/17/2021,10/30/2024,75757,94522
3127,6/17/2021,,,36433
3128,6/17/2021,,,77432
3129,6/17/2021,,,78114
3130,6/17/2021,,,105919
3131,6/17/2021,,,28931
3132,6/17/2021,,,116456
3133,6/17/2021,,,72033
3134,6/17/2021,,,4714
3135,6/17/2021,,,129238
3136,6/17/2021,,,65433
3137,6/17/2021,,,14365
3138,6/21/2021,4/22/2023,8641,13896
3139,6/21/2021,7/11/2024,1311,78965
3140,6/21/2021,2/28/2022,101440,130665
3141,6/21/2021,,,128951
3142,6/21/2021,,,32393
3143,6/21/2021,,,90060
3144,6/21/2021,,,81820
3145,6/21/2021,,,136579
3146,6/21/2021,,,92083
3147,6/21/2021,,,91758
3148,6/21/2021,,,46127
3149,6/21/2021,,,116269
3150,6/21/2021,,,3970
3151,6/21/2021,,,94639
3152,6/21/2021,,,52859
3153,6/21/2021,,,44882
3154,6/21/2021,,,125047
3155,6/21/2021,,,105514
3156,6/21/2021,,,70472
3157,6/21/2021,,,130930
3158,6/21/2021,,,30472
3159,6/21/2021,,,29363
3160,6/21/2021,,,47726
3161,6/21/2021,,,93320
3162,6/22/2021,,,75320
3163,6/22/2021,,,120592
3164,6/22/2021,,,29787
3165,6/22/2021,,,52544
3166,6/22/2021,,,24307
3167,6/22/2021,,,50294
3168,6/22/2021,,,20167
3169,6/22/2021,,,7838
3170,6/22/2021,,,62791
3171,6/22/2021,,,26026
3172,6/23/2021,6/25/2023,26987,42448
3173,6/23/2021,,,66832
3174,6/23/2021,,,97700
3175,6/23/2021,,,140430
3176,6/23/2021,,,85488
3177,6/23/2021,,,65496
3178,6/23/2021,,,148624
3179,6/23/2021,,,8399
3180,6/23/2021,,,83312
3181,6/23/2021,,,76149
3182,6/23/2021,,,50753
3183,6/23/2021,,,31521
3184,6/24/2021,,,42568
3185,6/24/2021,,,16865
3186,6/24/2021,,,55280
3187,6/24/2021,,,71601
3188,6/24/2021,11/30/2023,,65390
3189,6/24/2021,,,5700
3190,6/24/2021,,,137954
3191,6/24/2021,,,7688
3192,6/24/2021,,,81323
3193,6/24/2021,,,39051
3194,6/24/2021,,,139901
3195,6/24/2021,,,60348
3196,6/24/2021,,,101196
3197,6/25/2021,,,120023
3198,6/25/2021,,,4716
3199,6/25/2021,,,55016
3200,6/25/2021,,,86256
3201,6/25/2021,,,131683
3202,6/25/2021,,,105735
3203,6/25/2021,,,135067
3204,6/25/2021,,,126808
3205,6/25/2021,,,15102
3206,6/25/2021,,,11802
3207,6/28/2021,1/9/2023,79995,108933
3208,6/28/2021,5/3/2024,742,3054
3209,6/28/2021,4/20/2022,69775,149679
3210,6/28/2021,,,45297
3211,6/28/2021,,,128421
3212,6/28/2021,,,36232
3213,6/28/2021,,,68415
3214,6/28/2021,,,134525
3215,6/28/2021,,,74452
3216,6/28/2021,,,40843
3217,6/29/2021,8/6/2022,67276,116356
3218,6/29/2021,,,118728
3219,6/29/2021,,,136893
3220,6/29/2021,,,128529
3221,6/29/2021,,,81778
3222,6/29/2021,,,115825
3223,6/29/2021,,,82733
3224,6/29/2021,,,28493
3225,6/29/2021,,,93486
3226,6/30/2021,,,69328
3227,6/30/2021,,,92042
3228,6/30/2021,,,51859
3229,6/30/2021,,,13298
3230,6/30/2021,,,64782
3231,6/30/2021,,,65471
3232,6/30/2021,,,54365
3233,6/30/2021,,,65163
3234,6/30/2021,,,132040
3235,6/30/2021,,,114877
3236,7/1/2021,7/21/2023,9146,64935
3237,7/1/2021,,,47632
3238,7/1/2021,,,52732
3239,7/1/2021,,,84514
3240,7/1/2021,,,11064
3241,7/1/2021,,,91522
3242,7/2/2021,4/30/2023,19572,130290
3243,7/2/2021,,,129008
3244,7/2/2021,,,61262
3245,7/2/2021,,,104159
3246,7/2/2021,,,108684
3247,7/2/2021,,,72647
3248,7/2/2021,,,81891
3249,7/2/2021,,,142672
3250,7/6/2021,6/27/2022,125687,130827
3251,7/6/2021,,,88155
3252,7/6/2021,,,51003
3253,7/6/2021,,,122359
3254,7/6/2021,,,92970
3255,7/6/2021,,,47985
3256,7/6/2021,,,115081
3257,7/6/2021,,,147488
3258,7/6/2021,,,78917
3259,7/6/2021,,,72398
3260,7/6/2021,,,83245
3261,7/6/2021,,,114847
3262,7/7/2021,,,51931
3263,7/7/2021,,,34905
3264,7/7/2021,,,49310
3265,7/7/2021,,,57186
3266,7/7/2021,,,67091
3267,7/7/2021,,,31234
3268,7/7/2021,,,134228
3269,7/7/2021,,,65258
3270,7/7/2021,,,136515
3271,7/7/2021,,,99076
3272,7/7/2021,,,134725
3273,7/7/2021,,,72737
3274,7/8/2021,,,139736
3275,7/8/2021,,,40507
3276,7/8/2021,,,97318
3277,7/8/2021,,,14840
3278,7/8/2021,,,76706
3279,7/9/2021,,,43863
3280,7/9/2021,,,34616
3281,7/9/2021,11/30/2022,,136522
3282,7/9/2021,,,37348
3283,7/9/2021,,,39666
3284,7/9/2021,,,105343
3285,7/9/2021,,,98495
3286,7/9/2021,,,29285
3287,7/9/2021,,,70259
3288,7/12/2021,4/21/2024,38350,87902
3289,7/12/2021,,,88065
3290,7/12/2021,,,91393
3291,7/12/2021,,,13587
3292,7/12/2021,,,127985
3293,7/12/2021,,,148419
3294,7/12/2021,,,9932
3295,7/12/2021,,,80932
3296,7/12/2021,,,77500
3297,7/12/2021,,,82170
3298,7/13/2021,3/25/2024,48869,51485
3299,7/13/2021,,,80362
3300,7/13/2021,,,81912
3301,7/13/2021,,,43134
3302,7/13/2021,,,144577
3303,7/13/2021,,,62267
3304,7/13/2021,,,34247
3305,7/13/2021,,,48468
3306,7/13/2021,,,102928
3307,7/13/2021,,,45934
3308,7/13/2021,,,136375
3309,7/14/2021,6/27/2023,2097,94331
3310,7/14/2021,10/17/2023,6786,14187
3311,7/14/2021,,,78207
3312,7/14/2021,,,93051
3313,7/14/2021,,,16723
3314,7/14/2021,,,69352
3315,7/15/2021,3/5/2022,40457,137586
3316,7/15/2021,,,56255
3317,7/15/2021,,,124704
3318,7/15/2021,,,118711
3319,7/15/2021,,,69010
3320,7/15/2021,,,132520
3321,7/15/2021,,,95392
3322,7/15/2021,,,147510
3323,7/15/2021,,,138860
3324,7/16/2021,,,123431
3325,7/16/2021,,,90473
3326,7/16/2021,,,105025
3327,7/16/2021,,,67127
3328,7/16/2021,,,61238
3329,7/16/2021,,,38527
3330,7/19/2021,,,146861
3331,7/19/2021,,,124180
3332,7/19/2021,,,30353
3333,7/19/2021,,,78744
3334,7/19/2021,,,50911
3335,7/19/2021,,,121541
3336,7/20/2021,1/13/2022,34656,59708
3337,7/20/2021,1/30/2023,99592,107967
3338,7/20/2021,,,30888
3339,7/20/2021,,,139256
3340,7/20/2021,,,64413
3341,7/20/2021,,,135722
3342,7/20/2021,,,91300
3343,7/20/2021,,,25731
3344,7/20/2021,,,115176
3345,7/20/2021,,,95400
3346,7/20/2021,,,21466
3347,7/20/2021,,,25415
3348,7/21/2021,8/25/2023,38261,38896
3349,7/21/2021,,,48560
3350,7/21/2021,,,58332
3351,7/21/2021,,,6198
3352,7/21/2021,,,53156
3353,7/21/2021,,,62704
3354,7/21/2021,,,34422
3355,7/21/2021,,,133457
3356,7/22/2021,,,55799
3357,7/22/2021,,,66174
3358,7/22/2021,,,145384
3359,7/22/2021,,,59956
3360,7/22/2021,,,49861
3361,7/22/2021,,,28579
3362,7/22/2021,,,90144
3363,7/23/2021,,,7443
3364,7/23/2021,,,82487
3365,7/23/2021,,,103727
3366,7/23/2021,,,12177
3367,7/23/2021,,,36349
3368,7/23/2021,,,110843
3369,7/26/2021,1/11/2022,128570,144782
3370,7/26/2021,,,87622
3371,7/26/2021,,,133153
3372,7/26/2021,,,58080
3373,7/26/2021,,,111073
3374,7/26/2021,,,96999
3375,7/27/2021,8/16/2024,8757,110893
3376,7/27/2021,5/23/2023,3040,42533
3377,7/27/2021,7/15/2022,25217,32403
3378,7/27/2021,,,131850
3379,7/27/2021,,,57552
3380,7/27/2021,,,81240
3381,7/28/2021,,,66571
3382,7/28/2021,,,47431
3383,7/28/2021,,,127792
3384,7/28/2021,,,59455
3385,7/28/2021,,,11620
3386,7/28/2021,,,30224
3387,7/28/2021,,,120403
3388,7/28/2021,,,137310
3389,7/28/2021,,,117209
3390,7/28/2021,,,106475
3391,7/29/2021,6/7/2023,90906,115103
3392,7/29/2021,,,80485
3393,7/29/2021,,,25648
3394,7/29/2021,,,90547
3395,7/29/2021,,,27184
3396,7/29/2021,,,116054
3397,7/29/2021,,,63466
3398,7/29/2021,,,123182
3399,7/30/2021,9/17/2024,38540,103567
3400,7/30/2021,,,107738
3401,7/30/2021,,,14922
3402,7/30/2021,,,37736
3403,7/30/2021,,,36754
3404,7/30/2021,,,109663
3405,7/30/2021,,,124954
3406,7/30/2021,,,41671
3407,7/30/2021,,,71247
3408,7/30/2021,,,145994
3409,7/30/2021,,,139000
3410,7/30/2021,,,82666
3411,7/30/2021,,,9297
3412,7/30/2021,,,54682
3413,8/2/2021,4/30/2023,13808,54245
3414,8/2/2021,,,132784
3415,8/3/2021,4/5/2024,6914,53423
3416,8/3/2021,5/29/2023,7343,17109
3417,8/3/2021,10/3/2024,20328,44653
3418,8/3/2021,,,91931
3419,8/3/2021,,,34399
3420,8/3/2021,,,45005
3421,8/3/2021,,,62928
3422,8/3/2021,,,26512
3423,8/3/2021,,,106579
3424,8/3/2021,,,9535
3425,8/3/2021,,,19687
3426,8/4/2021,,,50816
3427,8/4/2021,,,77264
3428,8/4/2021,,,130292
3429,8/4/2021,,,141118
3430,8/4/2021,,,73311
3431,8/4/2021,,,92433
3432,8/5/2021,11/11/2022,69072,103829
3433,8/5/2021,2/18/2023,15178,20473
3434,8/5/2021,8/1/2023,17678,127919
3435,8/5/2021,10/25/2023,29331,94846
3436,8/5/2021,,,122344
3437,8/5/2021,,,73543
3438,8/5/2021,,,116716
3439,8/5/2021,,,56771
3440,8/5/2021,,,80785
3441,8/6/2021,2/13/2023,10020,13773
3442,8/6/2021,,,116417
3443,8/6/2021,,,17542
3444,8/6/2021,,,75141
3445,8/6/2021,,,122702
3446,8/6/2021,,,91137
3447,8/10/2021,11/28/2021,76273,135990
3448,8/10/2021,,,95668
3449,8/10/2021,,,119886
3450,8/10/2021,,,131160
3451,8/10/2021,,,87772
3452,8/10/2021,,,91508
3453,8/10/2021,1/31/2024,,11372
3454,8/10/2021,,,42784
3455,8/10/2021,,,71403
3456,8/10/2021,,,99836
3457,8/10/2021,,,48854
3458,8/10/2021,,,123548
3459,8/10/2021,,,74103
3460,8/10/2021,,,102406
3461,8/10/2021,,,134874
3462,8/10/2021,,,78247
3463,8/10/2021,,,121768
3464,8/10/2021,,,42558
3465,8/10/2021,,,62407
3466,8/10/2021,,,46983
3467,8/10/2021,,,112187
3468,8/10/2021,,,116399
3469,8/10/2021,,,51939
3470,8/11/2021,8/10/2022,126035,130264
3471,8/11/2021,,,147058
3472,8/11/2021,,,96395
3473,8/11/2021,,,15979
3474,8/11/2021,,,43391
3475,8/11/2021,,,4422
3476,8/11/2021,,,38392
3477,8/11/2021,,,39280
3478,8/11/2021,,,45863
3479,8/11/2021,,,116933
3480,8/13/2021,5/4/2022,1120,148501
3481,8/13/2021,,,76822
3482,8/13/2021,,,13168
3483,8/13/2021,,,13716
3484,8/13/2021,,,134748
3485,8/13/2021,,,99666
3486,8/13/2021,,,67619
3487,8/13/2021,,,117372
3488,8/13/2021,,,145098
3489,8/13/2021,,,106755
3490,8/13/2021,,,100298
3491,8/13/2021,,,62312
3492,8/13/2021,,,42111
3493,8/13/2021,,,19090
3494,8/13/2021,,,3274
3495,8/13/2021,,,33575
3496,8/13/2021,,,9697
3497,8/13/2021,,,135745
3498,8/16/2021,,,128824
3499,8/16/2021,,,138594
3500,8/16/2021,,,128265
3501,8/17/2021,11/19/2022,54532,73853
3502,8/17/2021,,,21852
3503,8/17/2021,,,69515
3504,8/17/2021,,,135992
3505,8/17/2021,,,52075
3506,8/17/2021,,,82992
3507,8/17/2021,,,87132
3508,8/17/2021,,,20722
3509,8/18/2021,,,120132
3510,8/18/2021,,,147315
3511,8/18/2021,,,44039
3512,8/18/2021,,,81871
3513,8/18/2021,,,79230
3514,8/18/2021,,,47218
3515,8/18/2021,,,74039
3516,8/18/2021,,,72898
3517,8/19/2021,,,80040
3518,8/19/2021,,,117510
3519,8/19/2021,,,4510
3520,8/19/2021,,,46861
3521,8/19/2021,,,122575
3522,8/19/2021,,,67586
3523,8/19/2021,,,21264
3524,8/20/2021,,,95752
3525,8/20/2021,,,78478
3526,8/20/2021,,,15637
3527,8/20/2021,,,146576
3528,8/20/2021,,,77221
3529,8/20/2021,,,91198
3530,8/20/2021,,,53240
3531,8/20/2021,,,132533
3532,8/23/2021,,,119638
3533,8/23/2021,,,97116
3534,8/23/2021,,,86127
3535,8/23/2021,,,146004
3536,8/24/2021,7/21/2024,1779,45382
3537,8/24/2021,,,109660
3538,8/24/2021,,,11245
3539,8/24/2021,,,77608
3540,8/24/2021,,,147077
3541,8/25/2021,,,80364
3542,8/25/2021,,,105310
3543,8/25/2021,,,32465
3544,8/25/2021,,,124650
3545,8/25/2021,,,91117
3546,8/25/2021,,,27811
3547,8/25/2021,,,88794
3548,8/26/2021,10/24/2024,13095,31392
3549,8/26/2021,,,25191
3550,8/26/2021,,,77970
3551,8/26/2021,,,15465
3552,8/26/2021,,,88531
3553,8/26/2021,,,32289
3554,8/26/2021,,,137854
3555,8/26/2021,,,134583
3556,8/26/2021,,,130729
3557,8/26/2021,,,110234
3558,8/26/2021,,,100856
3559,8/27/2021,,,67203
3560,8/27/2021,,,91325
3561,8/27/2021,,,49059
3562,8/27/2021,,,75191
3563,8/27/2021,,,148006
3564,8/30/2021,3/30/2022,59122,89912
3565,8/30/2021,,,86852
3566,8/30/2021,,,46649
3567,8/30/2021,,,6986
3568,8/30/2021,,,129229
3569,8/30/2021,,,72992
3570,8/31/2021,2/2/2024,8126,17817
3571,8/31/2021,8/14/2022,39349,52484
3572,8/31/2021,,,120518
3573,8/31/2021,,,91149
3574,8/31/2021,,,100486
3575,8/31/2021,,,97042
3576,8/31/2021,,,85595
3577,8/31/2021,,,49302
3578,9/1/2021,,,128206
3579,9/1/2021,,,55173
3580,9/1/2021,,,103887
3581,9/1/2021,,,146704
3582,9/1/2021,,,68319
3583,9/2/2021,12/13/2023,43981,67633
3584,9/2/2021,,,136208
3585,9/2/2021,,,57687
3586,9/2/2021,,,39988
3587,9/2/2021,,,10210
3588,9/2/2021,,,45874
3589,9/3/2021,12/29/2021,11284,15534
3590,9/3/2021,,,4991
3591,9/3/2021,,,103428
3592,9/3/2021,,,24524
3593,9/3/2021,,,69533
3594,9/3/2021,,,73759
3595,9/3/2021,,,146299
3596,9/3/2021,,,64640
3597,9/3/2021,,,96374
3598,9/3/2021,,,6175
3599,9/3/2021,,,75140
3600,9/3/2021,,,47509
3601,9/7/2021,,,19259
3602,9/7/2021,,,104366
3603,9/7/2021,,,20533
3604,9/7/2021,,,94428
3605,9/7/2021,,,120066
3606,9/7/2021,,,93201
3607,9/7/2021,,,7452
3608,9/7/2021,,,122139
3609,9/8/2021,12/16/2023,118320,133679
3610,9/8/2021,,,91494
3611,9/8/2021,,,81066
3612,9/8/2021,,,147857
3613,9/8/2021,,,117705
3614,9/8/2021,,,11826
3615,9/8/2021,,,9387
3616,9/8/2021,,,122685
3617,9/9/2021,,,77547
3618,9/9/2021,,,46290
3619,9/9/2021,,,86706
3620,9/9/2021,,,9543
3621,9/9/2021,,,63499
3622,9/9/2021,,,10705
3623,9/9/2021,,,72635
3624,9/9/2021,,,142142
3625,9/9/2021,,,81327
3626,9/9/2021,,,47486
3627,9/13/2021,8/29/2023,42021,43081
3628,9/13/2021,12/28/2022,25343,29043
3629,9/13/2021,,,25806
3630,9/13/2021,,,82735
3631,9/13/2021,,,82679
3632,9/13/2021,,,63697
3633,9/13/2021,,,136648
3634,9/13/2021,,,3014
3635,9/13/2021,,,49648
3636,9/14/2021,10/21/2022,26333,53166
3637,9/14/2021,,,76829
3638,9/14/2021,,,119914
3639,9/14/2021,,,23119
3640,9/14/2021,,,47388
3641,9/14/2021,,,40275
3642,9/14/2021,,,97667
3643,9/14/2021,,,108720
3644,9/14/2021,,,23767
3645,9/14/2021,,,56477
3646,9/14/2021,,,9207
3647,9/14/2021,,,139074
3648,9/14/2021,4/30/2022,,114837
3649,9/14/2021,,,105893
3650,9/14/2021,,,19169
3651,9/15/2021,10/10/2024,43066,118551
3652,9/15/2021,7/28/2024,70991,149770
3653,9/15/2021,11/25/2023,104918,108535
3654,9/15/2021,12/22/2023,1566,16360
3655,9/15/2021,,,113816
3656,9/16/2021,,,128591
3657,9/16/2021,,,29474
3658,9/16/2021,,,119618
3659,9/17/2021,4/7/2024,21908,30709
3660,9/17/2021,10/8/2022,20369,37959
3661,9/17/2021,,,43775
3662,9/17/2021,,,56388
3663,9/17/2021,,,144016
3664,9/17/2021,,,121355
3665,9/17/2021,,,56479
3666,9/17/2021,,,57396
3667,9/17/2021,,,122227
3668,9/17/2021,,,28362
3669,9/17/2021,12/31/2022,,29159
3670,9/17/2021,,,149927
3671,9/20/2021,4/30/2024,29711,52849
3672,9/20/2021,7/3/2023,2015,49712
3673,9/20/2021,,,73530
3674,9/20/2021,,,115168
3675,9/20/2021,,,40423
3676,9/20/2021,,,103833
3677,9/21/2021,4/16/2024,6548,19732
3678,9/21/2021,,,144052
3679,9/21/2021,,,19904
3680,9/21/2021,,,130603
3681,9/21/2021,,,140892
3682,9/21/2021,,,100825
3683,9/21/2021,,,123404
3684,9/22/2021,,,87621
3685,9/22/2021,,,7743
3686,9/22/2021,,,38340
3687,9/22/2021,,,125668
3688,9/22/2021,,,35804
3689,9/23/2021,,,100245
3690,9/23/2021,,,48207
3691,9/23/2021,,,13806
3692,9/23/2021,,,11713
